iter	Passed	Remaining
1493	298174	1697636
1494	298426	1697735
1495	298600	1697391
1496	298791	1697142
1497	299045	1697254
1498	299261	1697147
1499	299509	1697218
1500	299694	1696936
1501	299940	1696997
1502	300069	1696403
1503	300246	1696075
1504	300508	1696226
1505	300769	1696369
1506	300977	1696221
1507	301172	1695993
1508	301372	1695792
1509	301525	1695333
1510	301730	1695163
1511	301965	1695158
1512	302195	1695130
1513	302383	1694863
1514	302529	1694363
1515	302779	1694446
1516	303095	1694897
1517	303314	1694802
1518	303499	1694524
1519	303701	1694332
1520	303908	1694176
1521	304107	1693972
1522	304287	1693662
1523	304546	1693787
1524	304715	1693418
1525	304903	1693155
1526	305086	1692859
1527	305240	1692407
1528	305413	1692059
1529	305583	1691693
1530	305769	1691418
1531	306004	1691413
1532	306303	1691764
1533	306472	1691392
1534	306590	1690739
1535	306686	1689972
1536	306806	1689334
1537	306966	1688911
1538	307236	1689102
1539	307464	1689058
1540	307682	1688960
1541	307966	1689223
1542	308180	1689102
1543	308344	1688703
1544	308557	1688579
1545	308789	1688556
1546	308955	1688170
1547	309177	1688094
1548	309381	1687914
1549	309634	1688009
1550	309838	1687832
1551	309996	1687403
1552	310157	1686992
1553	310307	1686523
1554	310475	1686150
1555	310656	1685849
1556	310845	1685594
1557	311039	1685362
1558	311265	1685306
1559	311457	1685067
1560	311645	1684801
1561	311856	1684664
1562	312051	1684441
1563	312236	1684160
1564	312414	1683845
1565	312548	1683292
1566	312740	1683052
1567	312992	1683131
1568	313190	1682922
1569	313370	1682620
1570	313503	1682062
1571	313635	1681500
1572	313799	1681111
1573	314074	1681316
1574	314314	1681335
1575	314520	1681169
1576	314668	1680695
1577	314783	1680041
1578	315066	1680289
1579	315329	1680425
1580	315555	1680367
1581	315745	1680115
1582	315910	1679733
1583	316054	1679237
1584	316399	1679812
1585	316554	1679378
1586	316700	1678890
1587	316858	1678474
1588	317040	1678178
1589	317206	1677803
1590	317410	1677628
1591	317588	1677314
1592	317748	1676908
1593	317895	1676428
1594	318031	1675894
1595	318190	1675484
1596	318397	1675323
1597	318700	1675669
1598	318917	1675560
1599	319091	1675232
1600	319240	1674766
1601	319418	1674452
1602	319647	1674408
1603	319891	1674445
1604	320055	1674060
1605	320262	1673902
1606	320484	1673819
1607	320638	1673381
1608	320865	1673324
1609	321110	1673363
1610	321284	1673033
1611	321489	1672863
1612	321749	1672976
1613	321899	1672520
1614	322034	1671987
1615	322201	1671619
1616	322416	1671501
1617	322538	1670901
1618	322695	1670481
1619	322776	1669670
1620	322972	1669454
1621	323151	1669150
1622	323326	1668826
1623	323455	1668266
1624	323615	1667864
1625	323784	1667508
1626	323969	1667236
1627	324172	1667058
1628	324324	1666616
1629	324474	1666165
1630	324659	1665892
1631	324841	1665606
1632	325169	1666071
1633	325370	1665881
1634	325540	1665535
1635	325701	1665139
1636	325825	1664558
1637	325974	1664102
1638	326191	1663997
1639	326439	1664047
1640	326581	1663554
1641	326749	1663196
1642	326968	1663100
1643	327186	1662999
1644	327361	1662679
1645	327519	1662271
1646	327663	1661794
1647	327821	1661386
1648	327981	1660988
1649	328132	1660551
1650	328284	1660114
1651	328479	1659896
1652	328674	1659677
1653	328856	1659392
1654	329014	1658990
1655	329183	1658641
1656	329343	1658245
1657	329555	1658114
1658	329743	1657861
1659	329847	1657187
1660	330074	1657127
1661	330217	1656650
1662	330455	1656651
1663	330670	1656530
1664	330819	1656082
1665	331003	1655814
1666	331137	1655292
1667	331352	1655172
1668	331548	1654962
1669	331675	1654407
1670	331904	1654357
1671	332046	1653876
1672	332189	1653403
1673	332353	1653034
1674	332532	1652736
1675	332680	1652285
1676	332922	1652305
1677	333066	1651834
1678	333267	1651646
1679	333394	1651096
1680	333567	1650769
1681	333732	1650407
1682	333856	1649840
1683	334070	1649721
1684	334265	1649505
1685	334424	1649113
1686	334623	1648915
1687	334763	1648430
1688	334892	1647894
1689	335230	1648383
1690	335409	1648090
1691	335571	1647713
1692	335673	1647042
1693	335850	1646735
1694	336000	1646301
1695	336139	1645812
1696	336317	1645517
1697	336486	1645176
1698	336643	1644780
1699	336850	1644621
1700	337020	1644286
1701	337285	1644417
1702	337479	1644196
1703	337691	1644067
1704	337897	1643903
1705	338031	1643396
1706	338237	1643234
1707	338501	1643357
1708	338679	1643061
1709	338859	1642774
1710	339032	1642453
1711	339155	1641891
1712	339326	1641564
1713	339452	1641018
1714	339659	1640861
1715	339874	1640745
1716	340102	1640691
1717	340309	1640537
1718	340461	1640115
1719	340672	1639981
1720	340886	1639861
1721	341099	1639735
1722	341257	1639342
1723	341424	1638994
1724	341646	1638911
1725	341889	1638930
1726	342083	1638710
1727	342260	1638413
1728	342452	1638187
1729	342585	1637676
1730	342802	1637570
1731	343140	1638038
1732	343296	1637641
1733	343530	1637614
1734	343676	1637169
1735	343794	1636588
1736	343943	1636158
1737	344093	1635731
1738	344326	1635697
1739	344549	1635618
1740	344692	1635158
1741	344936	1635179
1742	345064	1634651
1743	345351	1634873
1744	345544	1634655
1745	345785	1634660
1746	346024	1634654
1747	346196	1634332
1748	346360	1633973
1749	346539	1633686
1750	346723	1633424
1751	346997	1633583
1752	347205	1633432
1753	347446	1633433
1754	347659	1633304
1755	347899	1633303
1756	348067	1632963
1757	348187	1632400
1758	348429	1632409
1759	348656	1632348
1760	348818	1631980
1761	349019	1631794
1762	349280	1631891
1763	349417	1631405
1764	349571	1631004
1765	349803	1630961
1766	349955	1630550
1767	350107	1630136
1768	350308	1629953
1769	350486	1629662
1770	350769	1629861
1771	350978	1629712
1772	351139	1629343
1773	351337	1629146
1774	351477	1628677
1775	351591	1628090
1776	351735	1627644
1777	351884	1627218
1778	352038	1626816
1779	352236	1626621
1780	352391	1626226
1781	352554	1625864
1782	352697	1625413
1783	352864	1625075
1784	353230	1625653
1785	353414	1625388
1786	353573	1625014
1787	353809	1624989
1788	353954	1624550
1789	354055	1623909
1790	354275	1623810
1791	354472	1623609
1792	354629	1623225
1793	354829	1623036
1794	354991	1622677
1795	355114	1622139
1796	355315	1621954
1797	355476	1621591
1798	355624	1621163
1799	355786	1620803
1800	356054	1620928
1801	356212	1620551
1802	356498	1620751
1803	356606	1620147
1804	356784	1619861
1805	356986	1619681
1806	357207	1619588
1807	357456	1619625
1808	357673	1619513
1809	357767	1618847
1810	357904	1618376
1811	358091	1618133
1812	358254	1617777
1813	358395	1617325
1814	358570	1617022
1815	358779	1616879
1816	358943	1616530
1817	359093	1616116
1818	359273	1615843
1819	359446	1615535
1820	359609	1615183
1821	359722	1614603
1822	360038	1614940
1823	360212	1614635
1824	360336	1614110
1825	360469	1613622
1826	360635	1613285
1827	360879	1613295
1828	361156	1613454
1829	361388	1613414
1830	361545	1613033
1831	361718	1612729
1832	361865	1612304
1833	362025	1611941
1834	362205	1611666
1835	362428	1611583
1836	362646	1611478
1837	362828	1611212
1838	362993	1610869
1839	363242	1610901
1840	363371	1610398
1841	363467	1609753
1842	363570	1609141
1843	363746	1608850
1844	363866	1608307
1845	364020	1607919
1846	364157	1607459
1847	364404	1607482
1848	364586	1607217
1849	364704	1606671
1850	364836	1606187
1851	365002	1605853
1852	365142	1605407
1853	365417	1605549
1854	365599	1605289
1855	365775	1604995
1856	365952	1604710
1857	366223	1604839
1858	366373	1604437
1859	366546	1604135
1860	366704	1603765
1861	366892	1603530
1862	367040	1603119
1863	367199	1602754
1864	367340	1602313
1865	367525	1602064
1866	367726	1601883
1867	367891	1601550
1868	368036	1601127
1869	368249	1600997
1870	368399	1600599
1871	368569	1600285
1872	368700	1599803
1873	369030	1600182
1874	369260	1600127
1875	369431	1599820
1876	369671	1599808
1877	369809	1599358
1878	370054	1599366
1879	370283	1599311
1880	370486	1599139
1881	370636	1598739
1882	370749	1598182
1883	370909	1597824
1884	371030	1597299
1885	371209	1597027
1886	371346	1596574
1887	371593	1596593
1888	371753	1596238
1889	371914	1595888
1890	372084	1595575
1891	372377	1595789
1892	372545	1595470
1893	372717	1595168
1894	372930	1595040
1895	373103	1594743
1896	373349	1594756
1897	373555	1594597
1898	373781	1594524
1899	374012	1594474
1900	374207	1594271
1901	374461	1594314
1902	374652	1594093
1903	374771	1593566
1904	374883	1593007
1905	375042	1592649
1906	375218	1592368
1907	375353	1591907
1908	375697	1592333
1909	375934	1592310
1910	376092	1591949
1911	376301	1591801
1912	376403	1591205
1913	376527	1590701
1914	376692	1590372
1915	376901	1590224
1916	377063	1589880
1917	377199	1589430
1918	377430	1589377
1919	377570	1588943
1920	377767	1588748
1921	377950	1588492
1922	378126	1588210
1923	378279	1587831
1924	378439	1587478
1925	378582	1587057
1926	378739	1586696
1927	378905	1586371
1928	379119	1586247
1929	379336	1586138
1930	379547	1586001
1931	379702	1585633
1932	379890	1585399
1933	380052	1585058
1934	380243	1584840
1935	380398	1584468
1936	380572	1584178
1937	380710	1583739
1938	380901	1583519
1939	381117	1583404
1940	381281	1583075
1941	381553	1583189
1942	381687	1582737
1943	381902	1582616
1944	382120	1582508
1945	382296	1582228
1946	382438	1581807
1947	382627	1581581
1948	382841	1581456
1949	383018	1581180
1950	383203	1580934
1951	383355	1580555
1952	383537	1580300
1953	383789	1580333
1954	384030	1580321
1955	384234	1580156
1956	384420	1579916
1957	384574	1579545
1958	384719	1579135
1959	384959	1579117
1960	385167	1578969
1961	385328	1578627
1962	385502	1578339
1963	385653	1577957
1964	385762	1577405
1965	385902	1576979
1966	386126	1576894
1967	386384	1576950
1968	386536	1576573
1969	386768	1576523
1970	386955	1576288
1971	387233	1576424
1972	387358	1575940
1973	387523	1575616
1974	387669	1575215
1975	387807	1574782
1976	387979	1574485
1977	388288	1574749
1978	388490	1574574
1979	388677	1574339
1980	388885	1574193
1981	389055	1573890
1982	389240	1573648
1983	389460	1573547
1984	389703	1573537
1985	389922	1573434
1986	390142	1573332
1987	390321	1573067
1988	390483	1572730
1989	390679	1572535
1990	390887	1572383
1991	391056	1572076
1992	391237	1571821
1993	391369	1571367
1994	391501	1570913
1995	391748	1570920
1996	391892	1570512
1997	392123	1570454
1998	392282	1570113
1999	392459	1569836
2000	392682	1569749
2001	392938	1569789
2002	393084	1569396
2003	393263	1569130
2004	393497	1569082
2005	393663	1568766
2006	393817	1568403
2007	394062	1568401
2008	394247	1568159
2009	394371	1567676
2010	394534	1567346
2011	394679	1566946
2012	394826	1566558
2013	394994	1566250
2014	395205	1566113
2015	395445	1566088
2016	395604	1565745
2017	395825	1565649
2018	395994	1565347
2019	396337	1565730
2020	396490	1565360
2021	396647	1565011
2022	396787	1564593
2023	396916	1564134
2024	397091	1563855
2025	397296	1563694
2026	397556	1563746
2027	397695	1563329
2028	397963	1563415
2029	398199	1563376
2030	398375	1563099
2031	398596	1563000
2032	398755	1562658
2033	398905	1562283
2034	399125	1562178
2035	399432	1562417
2036	399596	1562094
2037	399939	1562473
2038	400135	1562276
2039	400330	1562074
2040	400492	1561743
2041	400647	1561387
2042	400815	1561081
2043	400974	1560741
2044	401207	1560688
2045	401419	1560551
2046	401551	1560106
2047	401731	1559847
2048	401945	1559722
2049	402174	1559654
2050	402296	1559169
2051	402491	1558968
2052	402670	1558703
2053	402905	1558659
2054	403154	1558669
2055	403365	1558528
2056	403505	1558115
2057	403634	1557658
2058	403935	1557867
2059	404120	1557631
2060	404419	1557829
2061	404598	1557566
2062	404811	1557435
2063	405086	1557543
2064	405218	1557100
2065	405389	1556805
2066	405608	1556697
2067	405808	1556514
2068	405955	1556130
2069	406114	1555792
2070	406276	1555463
2071	406531	1555492
2072	406775	1555480
2073	406923	1555098
2074	407074	1554731
2075	407255	1554476
2076	407429	1554195
2077	407601	1553906
2078	407803	1553732
2079	408025	1553633
2080	408271	1553629
2081	408409	1553210
2082	408576	1552903
2083	408669	1552315
2084	408915	1552310
2085	409093	1552045
2086	409238	1551653
2087	409434	1551457
2088	409573	1551048
2089	409708	1550620
2090	409976	1550696
2091	410172	1550500
2092	410373	1550321
2093	410504	1549879
2094	410656	1549517
2095	410833	1549251
2096	410997	1548932
2097	411179	1548684
2098	411379	1548502
2099	411531	1548142
2100	411724	1547936
2101	411916	1547725
2102	412082	1547414
2103	412306	1547323
2104	412510	1547160
2105	412640	1546715
2106	412823	1546470
2107	412938	1545972
2108	413168	1545905
2109	413404	1545857
2110	413582	1545596
2111	413740	1545258
2112	413968	1545182
2113	414193	1545094
2114	414338	1544710
2115	414525	1544481
2116	414731	1544322
2117	414982	1544331
2118	415279	1544509
2119	415662	1545009
2120	415938	1545111
2121	416134	1544912
2122	416327	1544704
2123	416473	1544322
2124	416651	1544060
2125	416976	1544344
2126	417157	1544089
2127	417306	1543721
2128	417488	1543471
2129	417690	1543296
2130	417895	1543135
2131	418161	1543196
2132	418374	1543061
2133	418574	1542881
2134	418829	1542902
2135	419006	1542635
2136	419191	1542396
2137	419446	1542417
2138	419630	1542175
2139	419833	1542005
2140	420068	1541950
2141	420236	1541652
2142	420429	1541445
2143	420594	1541134
2144	420736	1540740
2145	420928	1540527
2146	421088	1540199
2147	421203	1539707
2148	421347	1539319
2149	421558	1539179
2150	421726	1538879
2151	421866	1538479
2152	422089	1538381
2153	422256	1538078
2154	422364	1537562
2155	422504	1537162
2156	422707	1536993
2157	422895	1536767
2158	423049	1536420
2159	423169	1535947
2160	423335	1535643
2161	423565	1535571
2162	423894	1535857
2163	424014	1535386
2164	424152	1534982
2165	424327	1534710
2166	424517	1534494
2167	424687	1534201
2168	424788	1533664
2169	425010	1533562
2170	425202	1533351
2171	425309	1532836
2172	425474	1532531
2173	425690	1532409
2174	425882	1532197
2175	426045	1531885
2176	426259	1531753
2177	426484	1531663
2178	426769	1531785
2179	426994	1531696
2180	427132	1531292
2181	427306	1531018
2182	427489	1530776
2183	427614	1530326
2184	427862	1530317
2185	428045	1530077
2186	428175	1529643
2187	428298	1529191
2188	428583	1529312
2189	428794	1529172
2190	429052	1529197
2191	429317	1529247
2192	429526	1529100
2193	429744	1528982
2194	429940	1528786
2195	430168	1528706
2196	430405	1528654
2197	430777	1529083
2198	430996	1528969
2199	431193	1528775
2200	431366	1528500
2201	431488	1528041
2202	431597	1527539
2203	431845	1527524
2204	432046	1527349
2205	432222	1527082
2206	432361	1526683
2207	432589	1526603
2208	432750	1526281
2209	432970	1526171
2210	433220	1526166
2211	433419	1525980
2212	433614	1525783
2213	433830	1525655
2214	434001	1525373
2215	434200	1525187
2216	434333	1524772
2217	434483	1524414
2218	434671	1524191
2219	434798	1523754
2220	434970	1523472
2221	435134	1523166
2222	435332	1522977
2223	435507	1522710
2224	435668	1522390
2225	435854	1522160
2226	436073	1522046
2227	436217	1521671
2228	436516	1521834
2229	436703	1521607
2230	436883	1521358
2231	437057	1521083
2232	437276	1520970
2233	437485	1520821
2234	437694	1520671
2235	437855	1520354
2236	438032	1520093
2237	438254	1519988
2238	438423	1519698
2239	438563	1519308
2240	438763	1519127
2241	439010	1519110
2242	439188	1518852
2243	439355	1518557
2244	439518	1518246
2245	439630	1517761
2246	439769	1517369
2247	439993	1517273
2248	440148	1516936
2249	440317	1516647
2250	440610	1516789
2251	440794	1516553
2252	441001	1516394
2253	441287	1516510
2254	441455	1516219
2255	441634	1515964
2256	441794	1515645
2257	441979	1515415
2258	442190	1515270
2259	442335	1514901
2260	442486	1514552
2261	442688	1514377
2262	442864	1514116
2263	443024	1513798
2264	443143	1513339
2265	443418	1513415
2266	443578	1513099
2267	443724	1512731
2268	443889	1512431
2269	444074	1512202
2270	444256	1511960
2271	444519	1511992
2272	444729	1511845
2273	444893	1511541
2274	445017	1511104
2275	445259	1511064
2276	445430	1510784
2277	445612	1510544
2278	445839	1510454
2279	446082	1510419
2280	446362	1510508
2281	446541	1510256
2282	446666	1509824
2283	446879	1509686
2284	447153	1509754
2285	447318	1509453
2286	447510	1509247
2287	447738	1509160
2288	448004	1509201
2289	448163	1508882
2290	448346	1508645
2291	448562	1508516
2292	448747	1508284
2293	448963	1508156
2294	449184	1508046
2295	449370	1507816
2296	449545	1507553
2297	449728	1507314
2298	449888	1507000
2299	450051	1506694
2300	450343	1506822
2301	450545	1506644
2302	450693	1506290
2303	450904	1506147
2304	451058	1505812
2305	451235	1505554
2306	451413	1505297
2307	451627	1505164
2308	451789	1504857
2309	451957	1504569
2310	452191	1504501
2311	452336	1504137
2312	452524	1503914
2313	452751	1503824
2314	452886	1503427
2315	453057	1503149
2316	453276	1503029
2317	453462	1502802
2318	453635	1502531
2319	453919	1502628
2320	454038	1502180
2321	454340	1502338
2322	454509	1502054
2323	454664	1501724
2324	454907	1501684
2325	455091	1501448
2326	455262	1501172
2327	455422	1500858
2328	455592	1500580
2329	455762	1500299
2330	455929	1500009
2331	456320	1500455
2332	456548	1500368
