iter	RMSE
4772	2.816141769
4773	2.8161147
4774	2.816090947
4775	2.81602452
4776	2.815948148
4777	2.81584636
4778	2.815824749
4779	2.815804276
4780	2.815748078
4781	2.81572255
4782	2.815662486
4783	2.815592002
4784	2.815544373
4785	2.815509625
4786	2.815485956
4787	2.815265056
4788	2.815220465
4789	2.815124927
4790	2.81510797
4791	2.814935436
4792	2.814932304
4793	2.814881338
4794	2.81382636
4795	2.813645151
4796	2.813398827
4797	2.813186853
4798	2.813080112
4799	2.813054039
4800	2.8129251
4801	2.812696004
4802	2.812589393
4803	2.812557607
4804	2.812434597
4805	2.812344049
4806	2.812294302
4807	2.812259236
4808	2.812199543
4809	2.812111213
4810	2.811922719
4811	2.811898492
4812	2.81183957
4813	2.811816841
4814	2.811755948
4815	2.811669943
4816	2.811517339
4817	2.811470031
4818	2.811311746
4819	2.811304441
4820	2.811196278
4821	2.811116972
4822	2.811075461
4823	2.810993193
4824	2.810990157
4825	2.810914711
4826	2.810859447
4827	2.810781164
4828	2.810705126
4829	2.810675123
4830	2.810605985
4831	2.810523811
4832	2.810459387
4833	2.810409664
4834	2.810366121
4835	2.810346891
4836	2.810311645
4837	2.81024898
4838	2.810217232
4839	2.810175037
4840	2.810133123
4841	2.810026305
4842	2.809024191
4843	2.809006759
4844	2.808969597
4845	2.807877282
4846	2.807862108
4847	2.807792693
4848	2.807753509
4849	2.807742299
4850	2.807692729
4851	2.807608653
4852	2.807507415
4853	2.807455647
4854	2.807393187
4855	2.807336539
4856	2.807278313
4857	2.807239121
4858	2.807189793
4859	2.80712348
4860	2.806771568
4861	2.806745585
4862	2.806678493
4863	2.806669401
4864	2.806590639
4865	2.806544312
4866	2.806475897
4867	2.806441193
4868	2.806381103
4869	2.80623342
4870	2.806216563
4871	2.806138657
4872	2.806051091
4873	2.805983649
4874	2.805902618
4875	2.805847411
4876	2.805815236
4877	2.805748628
4878	2.805690168
4879	2.80539251
4880	2.805371763
4881	2.805346501
4882	2.805220003
4883	2.805135909
4884	2.805079642
4885	2.804984452
4886	2.804928265
4887	2.804830854
4888	2.804812596
4889	2.804806334
4890	2.804748151
4891	2.804688631
4892	2.804683765
4893	2.804624808
4894	2.804588385
4895	2.804544207
4896	2.804469265
4897	2.804441847
4898	2.804383214
4899	2.80360813
4900	2.803579954
4901	2.803519166
4902	2.803273202
4903	2.803185056
4904	2.803151131
4905	2.803089268
4906	2.80305812
4907	2.802795042
4908	2.802759596
4909	2.802720505
4910	2.802610165
4911	2.802545943
4912	2.802450962
4913	2.802404231
4914	2.802381553
4915	2.802361494
4916	2.80224023
4917	2.801648433
4918	2.801480908
4919	2.801432694
4920	2.801353653
4921	2.801245723
4922	2.801180599
4923	2.801114336
4924	2.801004533
4925	2.800891882
4926	2.800815094
4927	2.800798933
4928	2.800788246
4929	2.8007189
4930	2.800714906
4931	2.800410134
4932	2.800325029
4933	2.800248635
4934	2.800231188
4935	2.800183098
4936	2.800132406
4937	2.800108529
4938	2.800053779
4939	2.79995073
4940	2.799873095
4941	2.799819504
4942	2.799725486
4943	2.799635859
4944	2.79949358
4945	2.799427556
4946	2.799405289
4947	2.799298171
4948	2.799263499
4949	2.79919773
4950	2.799123851
4951	2.799086545
4952	2.799015781
4953	2.798965325
4954	2.798956061
4955	2.798904104
4956	2.798830799
4957	2.79879026
4958	2.798690787
4959	2.798645917
4960	2.798596577
4961	2.798530875
4962	2.798500289
4963	2.798476377
4964	2.798454707
4965	2.798347982
4966	2.798311809
4967	2.798284039
4968	2.798194514
4969	2.798166244
4970	2.797583534
4971	2.797551667
4972	2.797531759
4973	2.797454888
4974	2.797404871
4975	2.797382752
4976	2.79724507
4977	2.797167804
4978	2.797066899
4979	2.797013203
4980	2.796923621
4981	2.796807186
4982	2.796747476
4983	2.796712164
4984	2.796627928
4985	2.796597665
4986	2.796535874
4987	2.796441021
4988	2.796394618
4989	2.796340938
4990	2.796232049
4991	2.796212754
4992	2.796143786
4993	2.796063762
4994	2.795985475
4995	2.795887173
4996	2.795849566
4997	2.795622828
4998	2.795610113
4999	2.795507538
5000	2.795503192
5001	2.795466009
5002	2.79520381
5003	2.795171461
5004	2.795163209
5005	2.794970292
5006	2.79487817
5007	2.794813894
5008	2.794775493
5009	2.794699589
5010	2.794663292
5011	2.794605468
5012	2.794590481
5013	2.794530454
5014	2.794465958
5015	2.794209524
5016	2.794138995
5017	2.794085075
5018	2.794029715
5019	2.793974138
5020	2.79391568
5021	2.793858232
5022	2.793844867
5023	2.793770523
5024	2.79367972
5025	2.793621016
5026	2.793496375
5027	2.793440522
5028	2.793403233
5029	2.793371679
5030	2.793325958
5031	2.793289643
5032	2.793254333
5033	2.793246603
5034	2.79320086
5035	2.793142852
5036	2.793110229
5037	2.793057405
5038	2.793018991
5039	2.792944891
5040	2.79292398
5041	2.792839239
5042	2.792725843
5043	2.7926638
5044	2.792628197
5045	2.792464265
5046	2.792431527
5047	2.792371496
5048	2.792283608
5049	2.792214426
5050	2.792136059
5051	2.791588372
5052	2.791478618
5053	2.79141576
5054	2.79133117
5055	2.791224848
5056	2.791174237
5057	2.791116773
5058	2.791090422
5059	2.791076705
5060	2.790869878
5061	2.790856799
5062	2.79078268
5063	2.790704369
5064	2.790609285
5065	2.79056055
5066	2.79045179
5067	2.790409048
5068	2.790340172
5069	2.790266386
5070	2.790229383
5071	2.790171104
5072	2.790111547
5073	2.790034516
5074	2.78999895
5075	2.789886998
5076	2.7898181
5077	2.789785288
5078	2.789736974
5079	2.789708495
5080	2.789625086
5081	2.789604682
5082	2.789502033
5083	2.78942319
5084	2.789333966
5085	2.789316387
5086	2.789298307
5087	2.789236028
5088	2.78917263
5089	2.789140538
5090	2.78907399
5091	2.789056158
5092	2.788978594
5093	2.788857781
5094	2.788770614
5095	2.78874337
5096	2.787936019
5097	2.787881088
5098	2.78778902
5099	2.787722741
5100	2.787653647
5101	2.78755051
5102	2.787529728
5103	2.787430742
5104	2.787335658
5105	2.787259049
5106	2.787240517
5107	2.787204166
5108	2.787170819
5109	2.787135355
5110	2.787073234
5111	2.787035553
5112	2.787023088
5113	2.786924976
5114	2.786882541
5115	2.786729398
5116	2.786666095
5117	2.786611858
5118	2.786566853
5119	2.786524276
5120	2.78646509
5121	2.786338279
5122	2.786324622
5123	2.786283683
5124	2.786201249
5125	2.78600596
5126	2.785995206
5127	2.785957933
5128	2.785920632
5129	2.785854296
5130	2.785776149
5131	2.785752524
5132	2.785630561
5133	2.78562852
5134	2.78559606
5135	2.785520019
5136	2.785466366
5137	2.785392754
5138	2.785362083
5139	2.785207989
5140	2.785017697
5141	2.784985828
5142	2.784955091
5143	2.784866919
5144	2.784853612
5145	2.784782722
5146	2.784705523
5147	2.784672126
5148	2.784614112
5149	2.784558866
5150	2.784526388
5151	2.784502877
5152	2.784451497
5153	2.78435117
5154	2.784300202
5155	2.784277022
5156	2.784232648
5157	2.78420208
5158	2.784153944
5159	2.784135634
5160	2.784093206
5161	2.784026383
5162	2.783943383
5163	2.783888863
5164	2.783839508
5165	2.783730539
5166	2.78352353
5167	2.783505796
5168	2.783402292
5169	2.783312065
5170	2.783201708
5171	2.783163494
5172	2.78312369
5173	2.783091
5174	2.782893962
5175	2.782878778
5176	2.782411566
5177	2.782317653
5178	2.782284047
5179	2.782214921
5180	2.782148013
5181	2.782064716
5182	2.782050688
5183	2.782024209
5184	2.781638546
5185	2.781583484
5186	2.781529959
5187	2.781484961
5188	2.781450107
5189	2.781213753
5190	2.781135765
5191	2.781045971
5192	2.780888823
5193	2.780776965
5194	2.780714769
5195	2.78067184
5196	2.780605546
5197	2.7805491
5198	2.780419985
5199	2.780327381
5200	2.780303837
5201	2.780243919
5202	2.780217408
5203	2.780177796
5204	2.780120778
5205	2.780001288
5206	2.779947032
5207	2.779866737
5208	2.779765232
5209	2.779471807
5210	2.779391419
5211	2.779326966
5212	2.779263672
5213	2.779203034
5214	2.779181769
5215	2.779143162
5216	2.779126627
5217	2.779077413
5218	2.778946171
5219	2.778860244
5220	2.778747981
5221	2.778656501
5222	2.778585417
5223	2.778544948
5224	2.778506073
5225	2.778446455
5226	2.778356591
5227	2.778338752
5228	2.778324944
5229	2.778295521
5230	2.778265225
5231	2.778201318
5232	2.778170899
5233	2.776933982
5234	2.776883404
5235	2.776859294
5236	2.776762399
5237	2.776745205
5238	2.776734946
5239	2.776687049
5240	2.776628215
5241	2.776566506
5242	2.776492626
5243	2.776464448
5244	2.776385614
5245	2.776258863
5246	2.776126898
5247	2.776070402
5248	2.776062651
5249	2.776029266
5250	2.775994027
5251	2.775923635
5252	2.775888678
5253	2.775836904
5254	2.775668281
5255	2.77564594
5256	2.775611792
5257	2.775558042
5258	2.775413997
5259	2.775259828
5260	2.775200758
5261	2.774997591
5262	2.774904982
5263	2.77486821
5264	2.774857636
5265	2.774836486
5266	2.774731503
5267	2.774703602
5268	2.774606827
5269	2.774546095
5270	2.774520652
5271	2.774509076
5272	2.774454414
5273	2.774404524
5274	2.774349588
5275	2.774338488
5276	2.774273067
5277	2.774196754
5278	2.77413076
5279	2.774045821
5280	2.773956013
5281	2.773931446
5282	2.773872788
5283	2.773788773
5284	2.773754409
5285	2.773740611
5286	2.773726328
5287	2.773653558
5288	2.773473834
5289	2.773391481
5290	2.773326537
5291	2.773272456
5292	2.77324198
5293	2.773059387
5294	2.773047958
5295	2.772976747
5296	2.772925689
5297	2.7728729
5298	2.772797938
5299	2.77275254
5300	2.772715641
5301	2.772704301
5302	2.772675817
5303	2.77266337
5304	2.772623284
5305	2.772598079
5306	2.772564448
5307	2.772534114
5308	2.772460749
5309	2.772435525
5310	2.77234854
5311	2.772322628
5312	2.772200323
5313	2.772152862
5314	2.772049123
5315	2.772000696
5316	2.771982973
5317	2.771849299
5318	2.771685498
5319	2.771644748
5320	2.771594621
5321	2.77149934
5322	2.771402048
5323	2.77137439
5324	2.771301005
5325	2.771244057
5326	2.771134078
5327	2.771046235
5328	2.7706377
5329	2.77057287
5330	2.770406229
5331	2.770155424
5332	2.770122764
5333	2.770068925
5334	2.769998266
5335	2.769900235
5336	2.769847239
5337	2.76977124
5338	2.769710775
5339	2.769587739
5340	2.76950537
5341	2.769434203
5342	2.769393653
5343	2.769326633
5344	2.769243482
5345	2.769155362
5346	2.769105434
5347	2.769042743
5348	2.769016951
5349	2.768963646
5350	2.768846822
5351	2.768586534
5352	2.768480407
5353	2.76843304
5354	2.768332636
5355	2.768301763
5356	2.768295475
5357	2.768199906
5358	2.767993165
5359	2.76792473
5360	2.767855111
5361	2.767816679
5362	2.767736935
5363	2.767628042
5364	2.767605668
5365	2.767536273
5366	2.767514167
5367	2.767500661
5368	2.767443772
5369	2.767422535
5370	2.767418405
5371	2.767347302
5372	2.76729803
5373	2.76712509
5374	2.767119111
5375	2.767098135
5376	2.767067086
5377	2.766943925
5378	2.766915909
5379	2.766874279
5380	2.766846134
5381	2.766821001
5382	2.766445726
5383	2.766397965
5384	2.766311798
5385	2.766178593
5386	2.766055942
5387	2.766044537
5388	2.766006077
5389	2.765951955
5390	2.765932078
5391	2.765860624
5392	2.765830893
5393	2.764535631
5394	2.764500182
5395	2.764443824
5396	2.76434847
5397	2.764344591
5398	2.764246797
5399	2.764234633
5400	2.76419276
5401	2.764034304
5402	2.764004655
5403	2.763979568
5404	2.763934737
5405	2.763890163
5406	2.763845648
5407	2.76374907
5408	2.763461465
5409	2.763413073
5410	2.763352002
5411	2.763265145
5412	2.763264487
5413	2.763242153
5414	2.763173933
5415	2.763089045
5416	2.763062573
5417	2.762998714
5418	2.762961366
5419	2.762913031
5420	2.762706761
5421	2.762589595
5422	2.762523975
5423	2.762497027
5424	2.762292156
5425	2.762224164
5426	2.762172991
5427	2.762157025
5428	2.76213653
5429	2.762111939
5430	2.76208608
5431	2.761888267
5432	2.761735648
5433	2.761696339
5434	2.761635917
5435	2.761587115
5436	2.76156779
5437	2.761391555
5438	2.76135696
5439	2.761342344
5440	2.761324337
5441	2.761262502
5442	2.761172045
5443	2.76111153
5444	2.761055896
5445	2.760979947
5446	2.760886851
5447	2.760820383
5448	2.760774039
5449	2.760754362
5450	2.760707332
5451	2.760637486
5452	2.760532393
5453	2.760479522
5454	2.760397741
5455	2.760318703
5456	2.760266628
5457	2.760257753
5458	2.760128302
5459	2.759950919
5460	2.759913948
5461	2.759905653
5462	2.759876096
5463	2.759833631
5464	2.7595099
5465	2.759478774
5466	2.759410386
5467	2.759368501
5468	2.759335101
5469	2.759221794
5470	2.759142744
5471	2.759079109
5472	2.758972581
5473	2.758921899
5474	2.758856116
5475	2.758765866
5476	2.75870545
5477	2.758623583
5478	2.758550896
5479	2.758490051
5480	2.758476914
5481	2.758396727
5482	2.758365977
5483	2.758285526
5484	2.758225693
5485	2.758176426
5486	2.758076599
5487	2.758055049
5488	2.757987507
5489	2.757881596
5490	2.757831998
5491	2.757750307
5492	2.757712623
5493	2.75765837
5494	2.757636612
5495	2.757608249
5496	2.757561722
5497	2.757522337
5498	2.757497261
5499	2.757364605
5500	2.757302957
5501	2.757211693
5502	2.757168213
5503	2.757152614
5504	2.757056996
5505	2.756924229
5506	2.756818024
5507	2.756729783
5508	2.756674273
5509	2.756615702
5510	2.756583742
5511	2.756539106
5512	2.756494808
5513	2.756454466
5514	2.756381768
5515	2.756343077
5516	2.756299382
5517	2.756274948
5518	2.75615263
5519	2.756123402
5520	2.75604671
5521	2.755970067
5522	2.755896719
5523	2.755844211
5524	2.755733833
5525	2.755673119
5526	2.755612289
5527	2.755580102
5528	2.755559289
5529	2.755432176
5530	2.75537002
5531	2.75533091
5532	2.755280269
5533	2.755247527
5534	2.755228174
5535	2.755208131
5536	2.755181821
5537	2.75511081
5538	2.75506995
5539	2.755028906
5540	2.755012419
5541	2.754977764
5542	2.754870324
5543	2.754811477
5544	2.754757237
5545	2.754609646
5546	2.754486211
5547	2.754454846
5548	2.754412865
5549	2.754321608
5550	2.754223485
5551	2.754159936
5552	2.754082129
5553	2.754034882
5554	2.75400775
5555	2.754003422
5556	2.753916263
5557	2.753855113
5558	2.753753301
5559	2.753649673
5560	2.753583604
5561	2.753552969
5562	2.753525358
5563	2.753419137
5564	2.753413875
5565	2.753360697
5566	2.753285831
5567	2.753186932
5568	2.753147576
5569	2.75293766
5570	2.752921818
5571	2.752838486
5572	2.752794387
5573	2.752717685
5574	2.752652078
5575	2.75261582
5576	2.752586247
5577	2.752465748
5578	2.75242532
5579	2.752326148
5580	2.752288786
5581	2.75221894
5582	2.752154626
5583	2.752077215
5584	2.752025657
5585	2.751998408
5586	2.751957348
5587	2.751897719
5588	2.751804511
5589	2.751752765
5590	2.751615563
5591	2.751533245
5592	2.751443127
5593	2.751416989
5594	2.751350739
5595	2.751304561
5596	2.751273864
5597	2.751245554
5598	2.751195578
5599	2.751147515
5600	2.75107407
5601	2.751030866
5602	2.750902147
5603	2.750845817
5604	2.750783156
5605	2.750690889
5606	2.750605156
5607	2.750586993
5608	2.750436846
5609	2.750306018
5610	2.750288924
5611	2.750281099
5612	2.750175719
5613	2.750132226
5614	2.750070987
5615	2.750030737
5616	2.7499598
5617	2.749910159
5618	2.749823697
5619	2.749762616
5620	2.749733691
5621	2.749700595
5622	2.749689376
5623	2.749622993
5624	2.749543601
5625	2.749508154
5626	2.749491151
5627	2.749468946
5628	2.749417173
5629	2.749344227
5630	2.749302696
5631	2.74927423
5632	2.749213641
5633	2.749140214
5634	2.749094466
5635	2.749046911
5636	2.748978886
5637	2.748947411
5638	2.748929949
5639	2.748859524
5640	2.748740088
5641	2.748627661
5642	2.748364098
5643	2.748323118
5644	2.748282118
5645	2.748278245
5646	2.748238897
5647	2.748222656
5648	2.748191024
5649	2.748144439
5650	2.748090454
5651	2.747960041
5652	2.74789445
5653	2.747770676
5654	2.747722784
5655	2.747649339
5656	2.74763664
5657	2.747595984
5658	2.747570242
5659	2.747555699
5660	2.747303833
5661	2.747226182
5662	2.747212877
5663	2.747189554
5664	2.747146712
5665	2.747078628
5666	2.746997576
5667	2.746963283
5668	2.746835762
5669	2.746743296
5670	2.74672376
5671	2.746686363
5672	2.746661262
5673	2.746615828
5674	2.746581523
5675	2.746510898
5676	2.746424454
5677	2.7464047
5678	2.746359768
5679	2.746270149
5680	2.746219008
5681	2.746183934
5682	2.74611725
5683	2.746097124
5684	2.746043405
5685	2.746005247
5686	2.745843518
5687	2.745799802
5688	2.745753657
5689	2.74567423
5690	2.745575582
5691	2.745530983
5692	2.745487542
5693	2.745439826
5694	2.745382565
5695	2.745352587
5696	2.745298486
5697	2.745227228
5698	2.745115079
5699	2.745053446
5700	2.744998785
5701	2.744911949
5702	2.744826899
5703	2.744772577
5704	2.74475182
5705	2.744725584
5706	2.744701091
5707	2.744633982
5708	2.744600506
5709	2.744553404
5710	2.744504977
5711	2.744484756
5712	2.744458602
5713	2.74441054
5714	2.744372315
5715	2.744338402
5716	2.744317408
5717	2.744269649
5718	2.744198
5719	2.744125792
5720	2.744061965
5721	2.744052171
5722	2.743993676
5723	2.74396207
5724	2.743892283
5725	2.743832037
5726	2.74377612
5727	2.743702458
5728	2.743662705
5729	2.743593081
5730	2.743551968
5731	2.743509283
5732	2.743469136
5733	2.743326677
5734	2.743239267
5735	2.743195605
5736	2.743116953
5737	2.743054176
5738	2.743015074
5739	2.742885103
5740	2.742806268
5741	2.742779329
5742	2.74273352
5743	2.742671007
5744	2.742636567
5745	2.742517335
5746	2.742446229
5747	2.74239229
5748	2.742310415
5749	2.74225988
5750	2.742189989
5751	2.74217414
5752	2.742049145
5753	2.741962208
5754	2.741941847
5755	2.741907349
5756	2.7418197
5757	2.741748578
5758	2.741592471
5759	2.741515954
5760	2.741421136
5761	2.741391084
5762	2.741344426
5763	2.741257461
5764	2.741196446
5765	2.741153128
5766	2.741131272
5767	2.74106018
5768	2.741026563
5769	2.740731309
5770	2.740699495
5771	2.740658102
5772	2.740575126
5773	2.740519648
5774	2.740462496
5775	2.740388942
5776	2.740335731
5777	2.74025498
5778	2.740163276
5779	2.740146835
5780	2.740113393
5781	2.74008551
5782	2.7400384
5783	2.740022995
5784	2.739990133
5785	2.739967542
5786	2.73985709
5787	2.73981626
5788	2.739765423
5789	2.739723437
5790	2.739673751
5791	2.739647658
5792	2.739635034
5793	2.739588872
5794	2.739563551
5795	2.739547516
5796	2.739501963
5797	2.739352038
5798	2.739344156
5799	2.739322873
5800	2.738675369
5801	2.73863409
5802	2.738577307
5803	2.738556049
5804	2.738521534
5805	2.738488509
5806	2.73842266
5807	2.738388574
5808	2.738310452
5809	2.738257352
5810	2.738198965
5811	2.738152644
5812	2.738082873
5813	2.737895984
5814	2.737873627
5815	2.737851062
5816	2.737775043
5817	2.737705923
5818	2.737619024
5819	2.737585672
5820	2.737540755
5821	2.737465958
5822	2.737414787
5823	2.73734912
5824	2.737301244
5825	2.737230787
5826	2.73714952
5827	2.736338907
5828	2.736322067
5829	2.736260428
5830	2.736237273
5831	2.736178801
5832	2.736100522
5833	2.736036685
5834	2.735998314
5835	2.735911014
5836	2.735836833
5837	2.735819363
5838	2.735729068
5839	2.735693144
5840	2.735636427
5841	2.735604191
5842	2.735569366
5843	2.735550072
5844	2.735386011
5845	2.735334616
5846	2.735297988
5847	2.735284337
5848	2.73524814
5849	2.735155464
5850	2.735097523
5851	2.735048134
5852	2.735037466
5853	2.735028964
5854	2.734957453
5855	2.73494361
5856	2.734920472
5857	2.734885736
5858	2.734830294
5859	2.734776221
5860	2.734724203
5861	2.734702602
5862	2.734611226
5863	2.734552298
5864	2.734323063
5865	2.734188297
5866	2.734142162
5867	2.734048067
5868	2.733925622
5869	2.733874151
5870	2.73384652
5871	2.733645605
5872	2.733590437
5873	2.733464407
5874	2.733403302
5875	2.733325148
5876	2.733286769
5877	2.733235383
5878	2.733221202
5879	2.733170138
5880	2.733118313
5881	2.733062839
5882	2.732954786
5883	2.732908347
5884	2.732851059
5885	2.732779182
5886	2.732775325
5887	2.732751974
5888	2.732718069
5889	2.732662806
5890	2.73230717
5891	2.732227528
5892	2.732161295
5893	2.73209123
5894	2.732042155
5895	2.732010549
5896	2.732004059
5897	2.731926004
5898	2.731869031
5899	2.731840444
5900	2.73178012
5901	2.731749446
5902	2.731641462
5903	2.731616564
5904	2.731557958
5905	2.731456481
5906	2.73131377
5907	2.731294428
5908	2.731225568
5909	2.731183936
5910	2.730859364
5911	2.730836732
5912	2.730810806
5913	2.730775018
5914	2.730632538
5915	2.730608279
5916	2.730593948
5917	2.730514403
5918	2.73046528
5919	2.730434671
5920	2.730378336
5921	2.7303264
5922	2.730290782
5923	2.729875658
5924	2.729825941
5925	2.729748739
5926	2.729713784
5927	2.729682617
5928	2.729547635
5929	2.729480914
5930	2.729413397
5931	2.72938765
5932	2.729328586
5933	2.729242982
5934	2.729193762
5935	2.729135996
5936	2.729088818
5937	2.729053629
5938	2.729029632
5939	2.728997256
5940	2.728912148
5941	2.72887783
5942	2.728835533
5943	2.728490302
5944	2.728399544
5945	2.728326124
5946	2.728314736
5947	2.728254772
5948	2.728248635
5949	2.728231077
5950	2.728170322
5951	2.728155758
5952	2.728119073
5953	2.728092518
5954	2.728072058
5955	2.728002131
5956	2.727857964
5957	2.727817546
5958	2.727662658
5959	2.727624212
5960	2.727591742
5961	2.727529839
5962	2.727465613
5963	2.727365253
5964	2.727344784
5965	2.727308108
5966	2.727183919
5967	2.72716412
5968	2.72711803
5969	2.727095498
5970	2.727053376
5971	2.726981052
5972	2.726930111
5973	2.726894423
5974	2.726866555
5975	2.726795915
5976	2.726785756
5977	2.726720188
5978	2.72669855
5979	2.726639874
5980	2.726620876
5981	2.726509585
5982	2.726487974
5983	2.726462838
5984	2.726438205
5985	2.726370714
5986	2.726332038
5987	2.726314894
5988	2.726234248
5989	2.72617102
5990	2.726139255
5991	2.726108553
5992	2.726011291
5993	2.725999238
5994	2.725804632
5995	2.725758243
5996	2.725741976
5997	2.725623168
5998	2.725593854
5999	2.725585095
6000	2.725527917
6001	2.725486847
6002	2.725471527
6003	2.725415938
6004	2.725359535
6005	2.725330952
6006	2.725278263
6007	2.724300093
6008	2.724250374
6009	2.72421594
6010	2.724145271
6011	2.724114966
6012	2.724083109
6013	2.723995696
6014	2.723902282
6015	2.723871409
6016	2.723821589
6017	2.723786221
6018	2.72370392
6019	2.723575399
6020	2.723517282
6021	2.723504873
6022	2.723466048
6023	2.723446322
6024	2.723397596
6025	2.723327583
6026	2.723319154
6027	2.723299613
6028	2.723229206
6029	2.723132601
6030	2.723115579
6031	2.723055972
6032	2.723010972
6033	2.722943631
6034	2.722939357
6035	2.722910368
6036	2.722866805
6037	2.722859675
6038	2.722844243
6039	2.722782335
6040	2.722757593
6041	2.7226458
6042	2.722637934
6043	2.722576303
6044	2.722561914
6045	2.722497122
6046	2.722449854
6047	2.722110344
6048	2.722053466
6049	2.721990023
6050	2.721908586
6051	2.721897271
6052	2.721883112
6053	2.721819724
6054	2.721781885
6055	2.7217675
6056	2.721689327
6057	2.721673433
6058	2.721505643
6059	2.721474139
6060	2.721439093
6061	2.72141635
6062	2.72134723
6063	2.721306337
6064	2.721273832
6065	2.721224752
6066	2.721188215
6067	2.721136114
6068	2.721010805
6069	2.720975995
6070	2.720937299
6071	2.720878631
6072	2.720814552
6073	2.720712336
6074	2.720576258
6075	2.72051093
6076	2.720483156
6077	2.720451729
6078	2.720422823
6079	2.720388478
6080	2.720303162
6081	2.720228227
6082	2.72014306
6083	2.720121894
6084	2.720097567
6085	2.720025276
6086	2.720005438
6087	2.719979484
6088	2.719924393
6089	2.719900555
6090	2.719798431
6091	2.719752661
6092	2.71974277
6093	2.719713362
6094	2.719686535
6095	2.719632393
6096	2.719396593
6097	2.719363325
6098	2.719349988
6099	2.719229818
6100	2.719191098
6101	2.719022764
6102	2.71894162
6103	2.7189162
6104	2.718864093
6105	2.718799683
6106	2.718782605
6107	2.718774889
6108	2.718675553
6109	2.718653746
6110	2.718574371
6111	2.71855212
6112	2.718490334
6113	2.718375206
6114	2.718327286
6115	2.718212058
6116	2.718195595
6117	2.718168604
6118	2.717899941
6119	2.717843892
6120	2.717782998
6121	2.717716811
6122	2.717648292
6123	2.717617118
6124	2.717601951
6125	2.71754381
6126	2.717539918
6127	2.717485022
6128	2.717367078
6129	2.717346337
6130	2.717299452
6131	2.71720989
6132	2.717186606
6133	2.717159691
6134	2.71709249
6135	2.717071415
6136	2.717017244
6137	2.716973782
6138	2.716928836
6139	2.716879043
6140	2.716817291
6141	2.716799656
6142	2.716729371
6143	2.71666414
6144	2.716608358
6145	2.716541113
6146	2.716470775
6147	2.716442464
6148	2.716426799
6149	2.716393955
6150	2.716339705
6151	2.71625735
6152	2.716225299
6153	2.716210208
6154	2.71619829
6155	2.71612288
6156	2.716099988
6157	2.716075084
6158	2.716004885
6159	2.715922323
6160	2.71587572
6161	2.715798736
6162	2.715773362
6163	2.715749664
6164	2.715634962
6165	2.715625454
6166	2.71557347
6167	2.715489152
6168	2.715406105
6169	2.715304562
6170	2.715255943
6171	2.71519863
6172	2.715128019
6173	2.715049722
6174	2.715018166
6175	2.714937536
6176	2.714907421
6177	2.714882844
6178	2.714867778
6179	2.714747938
6180	2.714689561
6181	2.714636135
6182	2.714492362
6183	2.71443791
6184	2.714395768
6185	2.714351538
6186	2.714342858
6187	2.714330129
6188	2.714259222
6189	2.714237645
6190	2.714204554
6191	2.714160729
6192	2.714109898
6193	2.714016097
6194	2.713991913
6195	2.713883206
6196	2.71387988
6197	2.713856759
6198	2.713845801
6199	2.713794769
6200	2.713776628
6201	2.713751785
6202	2.713721122
6203	2.713679375
6204	2.713539726
6205	2.713490693
6206	2.713451725
6207	2.713342019
6208	2.713324839
6209	2.713247912
6210	2.713241404
6211	2.71300733
6212	2.712939698
6213	2.712899318
6214	2.712728121
6215	2.712678489
6216	2.712609644
6217	2.71245416
6218	2.712404108
6219	2.712371326
6220	2.712115444
6221	2.712060984
6222	2.712009451
6223	2.711908733
6224	2.711849402
6225	2.711802809
6226	2.711733554
6227	2.711691689
6228	2.711529738
6229	2.711501822
6230	2.711459529
6231	2.711407006
6232	2.711275781
6233	2.711179452
6234	2.711148076
6235	2.711079745
6236	2.711033795
6237	2.71100083
6238	2.710970114
6239	2.710944771
6240	2.71088828
6241	2.710827981
6242	2.710723696
6243	2.710628452
6244	2.710595921
6245	2.710577913
6246	2.71055444
6247	2.710465706
6248	2.710448213
6249	2.710421559
6250	2.71030708
6251	2.710269023
6252	2.710176767
6253	2.710132746
6254	2.710113813
6255	2.710064941
6256	2.710040983
6257	2.709952399
6258	2.709854907
6259	2.709816823
6260	2.709775886
6261	2.709718761
6262	2.709691819
6263	2.709670045
6264	2.709605448
6265	2.709518996
6266	2.709468956
6267	2.709424683
6268	2.709416228
6269	2.709401677
6270	2.709025856
6271	2.709008892
6272	2.708911067
6273	2.70890053
6274	2.708839995
6275	2.708810504
6276	2.708785736
6277	2.708737084
6278	2.708603582
6279	2.708589595
6280	2.708554336
6281	2.708505067
6282	2.708466003
6283	2.708417033
6284	2.708380935
6285	2.708313789
6286	2.708311233
6287	2.708283784
6288	2.708201112
6289	2.708161247
6290	2.708117493
6291	2.708056047
6292	2.708028257
6293	2.707970966
6294	2.707700719
6295	2.707662769
6296	2.707648688
6297	2.707499191
6298	2.70739332
6299	2.707335008
6300	2.707290109
6301	2.707076367
6302	2.707058101
6303	2.706959423
6304	2.706932253
6305	2.706876577
6306	2.706861395
6307	2.706811453
6308	2.706794153
6309	2.706791682
6310	2.706539021
6311	2.706478725
6312	2.706427193
6313	2.706385157
6314	2.706337081
6315	2.706293363
6316	2.706221142
6317	2.706206121
6318	2.706150381
6319	2.706131743
6320	2.706033416
6321	2.70599403
6322	2.70598427
6323	2.705946868
6324	2.705889939
6325	2.705875078
